id,Title,Director,Vote_Average,Genre,Year,Original_Language,Overview,Poster_Url,Trailer,Price
5121,Arthur e a Guerra dos Dois Mundos,Luc Besson,5.8,Animação,2010,Francês,"Maltazard, agora com dois metros de altura, está aterrorizando os humanos. Ele pretende formar um exército de capangas gigantes e dominar o mundo. O corajoso Arthur, reduzido ao tamanho de duas polegadas de altura, não consegue enfrentar o vilão nesse estado. Com a ajuda da princesa Selenia e do amigo Betameche, ele tenta encontrar o elixir do avô, que o levará ao tamanho normal. O problema é que Darkos, o filho de Maltazard, fará o possível para impedi-los.",https://image.tmdb.org/t/p/w500/fu7luWwrs8uKiOjTv9aCvJ9pYrB.jpg,https://www.youtube.com/watch?v=jc3muhC5HKU,16
5122,Quando em Roma,Mark Steven Johnson,6.0,Comédia,2010,Inglês,"Beth Harper é uma bem-sucedida curadora de arte sem muita sorte no amor. Em Roma para o casamento da irmã, ela conhece o charmoso repórter Nick e visita a Fontana D'Amore, onde ao invés de jogar uma moeda como manda a tradição, decide roubar algumas que estavam no fundo. A partir de então vários homens passam a persegui-la dizendo-se apaixonados. Inclusive Nick.",https://image.tmdb.org/t/p/w500/gAQVIp2hvxWLwxgouDNNS1Uc0QL.jpg,https://www.youtube.com/watch?v=5oImkzL6o_o,20
5123,Até a Eternidade,Guillaume Canet,7.1,Comédia,2010,Francês,"Um acidente quase fatal leva um amigo a ir parar em um hospital, enquanto que o resto de grupo viaja em suas férias anuais. Os segredos e a cobiça de cada um dos envolvidos ameaça romper o grupo de amigos no meio. Terceiro longa-metragem do diretor Guillaume Canet.",https://image.tmdb.org/t/p/w500/v7Gy4zjOibbhFw4zpLzB8wsciXS.jpg,https://www.youtube.com/watch?v=BKqIjT6XGyk,13
5124,Nada a Declarar,Dany Boon,5.9,Comédia,2010,Francês,"Com o advento da União Europeia, dois agentes da alfândega têm seu postos suprimidos. Francófono zeloso, Ruben é obrigado a inaugurar a primeira brigada móvel franco-belga ao lado de Mathias, seu eterno inimigo.",https://image.tmdb.org/t/p/w500/2XZAMiMJHsaO6b2mHF7n5YcKPdg.jpg,https://www.youtube.com/watch?v=piQPaxlZWu4,10
5125,Biutiful,Alejandro González Iñárritu,7.2,Drama,2010,Espanhol,"Esta é a história de um homem que vive uma queda livre emocional. Em sua viagem em busca de redenção, a escuridão ilumina o seu caminho. Conectado ao outro mundo, Uxbal é um trágico herói e pai de dois filhos que, ao sentir o perigo iminente da morte, batalha contra uma dura realidade e um destino que o impede de perdoar, perdoar-se, por amor e para sempre.",https://image.tmdb.org/t/p/w500/iixcawSjjXSWNC1ChXK3SQDKGZW.jpg,https://www.youtube.com/watch?v=3WzJcwGA6YM,18
5126,Jackass 3,Jeff Tremaine,6.6,Comédia,2010,Inglês,"Os amigos liderados por Johnny Knoxville exploram o limite do bom gosto com esquetes e brincadeiras obscenas, nojentas e grotescas. Essas pegadinhas, punições corporais e acrobacias insanas não são para aqueles que têm o estômago fraco.",https://image.tmdb.org/t/p/w500/j29DmvYVzrC268s6zI0gP8Kz8nB.jpg,https://www.youtube.com/watch?v=WxOGwCH9nTM,18
5127,"Se Enlouquecer, Não Se Apaixone",Anna Boden,7.0,Comédia,2010,Inglês,"Às vezes, o que se passa na sua cabela não é tão louco quando você imagina... essa é uma verdade para Craig, um estressado adolescente que decide se internar numa clínica psiquiátrica por um tempo. Mas, ao contrário do que esperava, o que ele realmente encontra é um problemático mentor, um novo amor e a oportunidade de recomeçar. Charmoso, espirituoso e inteligente, uma história de amadurecimento que é uma espécie de história engraçada...",https://image.tmdb.org/t/p/w500/la0UzTTOpgLxgfODtqbcekvZ8vk.jpg,https://www.youtube.com/watch?v=0dSk92CbuFE,13
5128,Camp Rock 2: The Final Jam,Paul Hoen,6.3,Comédia,2010,Inglês,"Mitchie, Shane, Jason, Nate e seus amigos retornam ao Camp Rock para outro grande verão de música e diversão. No entanto, eles descobrem que um novo local para arte e interpretações de música, o Camp Star, abriu do outro lado do lago e tem atraído muitos dos instrutores e campistas do Camp Rock, colocando o futuro deste acampamento em risco.",https://image.tmdb.org/t/p/w500/8RSdWqC259zR72Jjo6ANAM4ndhM.jpg,https://www.youtube.com/watch?v=Suso5TN4SWs,14
5129,"Rubber, O Pneu Assassino",Quentin Dupieux,5.9,Comédia,2010,Francês,"No deserto, um pneu assassino usa poderes telepáticos para matar animais e fazer cabeças de humanos explodirem e se sente estranhamente atraído por uma jovem.",https://image.tmdb.org/t/p/w500/wj2rcTMQXsWq3KhWFh4xeGu9JIH.jpg,https://www.youtube.com/watch?v=hVKgY1ilx0Y,18
5130,Minhas Mães e Meu Pai,Lisa Cholodenko,6.6,Comédia,2010,Inglês,"Jules e Nic são um casal de lésbicas que vivem juntas há quase 20 anos e têm dois filhos adolescentes chamados Joni e Laser, concebidos por meio de inseminação artificial. Sem o conhecimento de suas mães, os dois vão atrás do pai biológico, Paul, proprietário de um restaurante. As complicações surgem quando os jovens, tendo criado laços afetivos com ele, levam o pai para fazer parte do cotidiano da família.",https://image.tmdb.org/t/p/w500/AeFUOqhMmMlJngN0IG3sBI4s8ET.jpg,https://www.youtube.com/watch?v=JTbhLGnM874,12
5131,Bem-vindo ao Sul,Luca Miniero,6.7,Comédia,2010,Italiano,"Alberto é responsável pela agência dos correios em uma cidade pequena em Brianza e para agradar sua mulher Silvia, que gostaria de se mudar para Milão, está pronto para tudo, até mesmo fingir ser deficiente para entrar na lista e obter um emprego na grande metrópole. Sua farça é descoberta, no entanto, a punição de Alberto é ser transferido para uma pequena cidade na Campânia.E é lá na terra da Camorra, que é como ele conhece o lugar, onde ""pagará seus pecados"" até conhecer pessoas legais que tentam fazê-lo se sentir e viver à vontade. Mas como dizer aos antigos amigos e especialmente a Silvia que tudo está bem?",https://image.tmdb.org/t/p/w500/diKOb5QAFTjCzllB0ZcghmKE2nk.jpg,https://www.youtube.com/watch?v=77EnQkPjIrY,13
5132,Como Arrasar Um Coração,Pascal Chaumeil,6.6,Romance,2010,Francês,"Alex é especialista em seduzir mulheres para acabar com relacionamentos. Contratado por um milionário para impedir o casamento da filha, ele acredita que não terá problemas, até conhecer Juliette, a primeira mulher a resistir aos seus encantos.",https://image.tmdb.org/t/p/w500/vW3DI1EZLEtUwnO3oU3cBleeIuB.jpg,https://www.youtube.com/watch?v=l8ChV2PfBVw,18
5133,Amores Imaginários,Xavier Dolan,7.1,Drama,2010,Francês,"Francis e Marie são amigos inseparáveis. No entanto, suas vidas mudam quando conhecem Nicolas, charmoso rapaz do interior que acaba de se mudar para Montreal. Um encontro se sucede ao outro - seriam eles imaginários? - e os três logo se tornam um grupo inseparável. Mas Francis e Marie, ambos apaixonados por Nicolas, desenvolvem fantasias obsessivas em torno de seu objeto de desejo comum. À medida que atravessam as típicas fases da paixão, embarcam numa verdadeira disputa pela atenção do rapaz, comprometendo sua antiga amizade.",https://image.tmdb.org/t/p/w500/ZMyVfs6zqiqds9xwHhbqT3NAcC.jpg,https://www.youtube.com/watch?v=xW520YUZGPg,16
5134,O Grande Mestre 2,葉偉信,7.5,Ação,2010,Chinês,"Ip Man imigra para Hong Kong em 1949, depois dos conflitos com os japoneses. Em Hong Kong, ele intenciona propagar sua disciplina Wing Chun de artes marciais para o mundo, mas ele esbarra no ciúme dos seus rivais e na opressão dos britânicos.",https://image.tmdb.org/t/p/w500/A20NqGSIckV4jjkw62fSagJ21cA.jpg,https://www.youtube.com/watch?v=gaBdgu00otE,16
5135,La banda dei Babbi Natale,Paolo Genovese,6.0,Comédia,2010,Italiano,"O que Aldo, Giovanni e Giacomo estão fazendo na delegacia na véspera do Natal? Pegos pela polícia enquanto tentavam escalar um prédio usando fantasias de Papai Noel, eles são presos e interrogados por uma policial e tentam provar sua inocência. Um filme de Natal para a família recheado com muito humor. A interpretação de Angela Finocchiaro e a trilha sonora de Mina são memoráveis.",https://image.tmdb.org/t/p/w500/uPiRMJ2JrIy7ouEmoUcy7Q8rlub.jpg,https://www.youtube.com/watch?v=ZyI9EfRsn54,11
5136,A Saga Crepúsculo: Amanhecer - Parte 1,Bill Condon,6.2,Aventura,2011,Inglês,"Um casamento, uma lua de mel e o nascimento de uma criança trazem imprevistas e chocantes consequências para Bella e Edward e para aqueles a quem amam, incluindo novas complicações com o lobisomem Jacob Black.",https://image.tmdb.org/t/p/w500/a6PexAo0jJRLlPNBfdiXXr0HYyz.jpg,https://www.youtube.com/watch?v=8VqkovpD8Fg,18
5137,O Preço do Amanhã,Andrew Niccol,7.0,Ação,2011,Inglês,"Acusado de assassinato, um homem deve descobrir como derrubar um sistema onde tempo é dinheiro e que permite que os ricos vivam para sempre, enquanto os pobres devem implorar por cada minuto de suas vidas.",https://image.tmdb.org/t/p/w500/xvGHZhGhvi5Myeh9dUKfrf81x4A.jpg,https://www.youtube.com/watch?v=yIiXRp_vTek,16
5138,Rio,Carlos Saldanha,6.7,Animação,2011,Inglês,"Capturada por contrabandistas de animais quando tinha acabado de nascer, a arara Blu nunca aprendeu a voar e vive uma vida domesticada feliz em Minnesota, nos Estados Unidos, com sua dona, Linda. Blu pensa que é a última arara de sua espécie. Mas quando descobrem que Jade, uma fêmea, vive no Rio de Janeiro, Blu e Linda vão ao seu encontro em para recuperar a espécie.",https://image.tmdb.org/t/p/w500/pPvCSyQCY6Xtl78Qo9o0YStUj6o.jpg,https://www.youtube.com/watch?v=P1GRO31ve5Q,16
5139,Kung Fu Panda 2,Jennifer Yuh Nelson,7.0,Animação,2011,Inglês,"Po vive o sonho de ser o dragão guerreiro, protegendo o Vale da Paz ao lado dos mestres Shifu, Tigresa, Macaco, Víbora, Louva-deus e Garça. Sua vida pacata chega ao fim quando surge um novo inimigo, o lorde Chen, que possui uma arma secreta capaz de permitir a conquista da China e provocar o fim do kung fu. Para impedi-lo, Po e os Cinco Furiosos precisam cruzar o país e derrotá-lo.",https://image.tmdb.org/t/p/w500/mgypa5hjjr2QXiaa5MwPlQuh3oe.jpg,https://www.youtube.com/watch?v=FQ63rqSRrEI,10
5140,Margin Call - O Dia Antes do Fim,J.C. Chandor,6.9,Thriller,2011,Inglês,"Cortes de empregos em Wall Street, fazem com que um dos demitidos deixe para trás um pen drive com dados sobre o risco de falência de sua empresa. Então, uma série de decisões financeiras e morais empurram a vida de todos os envolvidos em direção ao abismo.",https://image.tmdb.org/t/p/w500/nr8g1xk6ap8nt8mv5gdEF4t9WAH.jpg,https://www.youtube.com/watch?v=Q4iNrA_W3mQ,16
5141,Drive,Nicolas Winding Refn,7.6,Drama,2011,Inglês,"Um motorista habilidoso é dublê em Hollywood e piloto de fuga em assaltos. Quando aceita ajudar o marido de sua vizinha Irene, fica na mira dos homens mais perigosos de LA. Mas o trabalho dá errado, e a única forma de garantir a segurança de Irene e do filho é fazer o que ele faz de melhor: dirigir.",https://image.tmdb.org/t/p/w500/602vevIURmpDfzbnv5Ubi6wIkQm.jpg,https://www.youtube.com/watch?v=KBiOF3y1W0Y,12
5142,Histórias Cruzadas,Tate Taylor,8.2,Drama,2011,Inglês,"Nos anos 60, no Mississippi, Skeeter é uma garota da sociedade que retorna determinada a se tornar escritora. Ela começa a entrevistar as mulheres negras da cidade, que deixaram suas vidas para trabalhar na criação dos filhos da elite branca, da qual a própria Skeeter faz parte. Aibileen Clark, a emprega da melhor amiga de Skeeter, é a primeira a conceder uma entrevista. Apesar das críticas, Skeeter e Aibileen continuam trabalhando juntas e, aos poucos, conseguem novas adesões.",https://image.tmdb.org/t/p/w500/7iWfEm9VOeX8AAnC7F1ApxRDTfw.jpg,https://www.youtube.com/watch?v=Cqn4XN21O1g,16
5143,Esposa de Mentirinha,Dennis Dugan,6.7,Comédia,2011,Inglês,"Infeliz em sua tentativa de casamento, Danny passa a vivenciar relacionamentos sem compromisso para driblar a carência. Assim, ele toca sua vida como cirurgião plástico bem sucedido, tendo sua melhor amiga Katherine, mãe solteira de um casal, como fiel escudeira. Quando conhece a jovem Palmer e a paixão toma conta de ambos, ele inventa, para tentar conquistá-la, que é marido de Katherine, pai das crianças e que vai se separar.",https://image.tmdb.org/t/p/w500/v8ct2LskBXLcPHrW3uvtpyTcwfl.jpg,https://www.youtube.com/watch?v=QmL1mdzS544,12
5144,Colombiana: Em Busca de Vingança,Olivier Megaton,6.6,Ação,2011,Inglês,"Cataleya testemunhou a morte de seus pais quando era apenas uma menina. Agora, trabalha para o seu tio como uma assassina profissional, mas não consegue esquecer seu objetivo maior que é se vingar daqueles que tiraram da sua vida as pessoas que ela mais amava. Para isso, os mafiosos que cometeram o crime sentirão o gosto de sua vingança.",https://image.tmdb.org/t/p/w500/yfocdCwsdaJQNOpXacHet1S3QEN.jpg,https://www.youtube.com/watch?v=HCxPLlFWdFo,16
5145,Sobrenatural,James Wan,6.9,Terror,2011,Inglês,"Josh e Renai se mudam com a família para uma casa maior. Lá, o filho Dalton sofre um estranho acidente e entra em coma. Enquanto eles tentam salvar o menino, entidades malignas atormentam a família.",https://image.tmdb.org/t/p/w500/2L8fErMpGD4s81VtWwspeyHYdiI.jpg,https://www.youtube.com/watch?v=yHfaQy2vAG0,14
5146,Amor a Toda Prova,Glenn Ficarra,7.3,Comédia,2011,Inglês,"O quarentão Carl Weaver leva uma vida feliz ao lado da mulher. Quando ela pede o divórcio, ele fica arrasado, até conhecer o mulherengo Jacob, que decide ajudá-lo a superar a baixa autoestima, transformando-o num verdadeiro Don Juan.",https://image.tmdb.org/t/p/w500/d3d4REqdolpWsoMqhNfTiOwP9Hh.jpg,https://www.youtube.com/watch?v=WAZOAm3aiVM,16
5147,"Se Beber, Não Case! Parte II",Todd Phillips,6.5,Comédia,2011,Inglês,"Phil, Stu, Alan e Doug viajam à exótica Tailândia para o casamento de Stu. O que poderia dar errado? Dois anos depois da desastrosa despedida de solteiro de Doug em Las Vegas, agora é a vez de Stu. Ele decide se casar na Tailândia, país de sua futura mulher. Com medo de que os incidentes da despedida de solteiro em Las Vegas se repitam, Stu organiza muito bem a comemoração, mas nada sai como o esperado, e as confusões prometem ser inimagináveis.",https://image.tmdb.org/t/p/w500/sz9UqGxRZb70j3rNAnn4Hkic24v.jpg,https://www.youtube.com/watch?v=k-EBgeqViYs,17
5148,O Homem Que Mudou o Jogo,Bennett Miller,7.3,Drama,2011,Inglês,"O gerente geral da Oakland A, Billy Beane, desafia o sistema e a sabedoria convencional quando é forçado a recompor sua pequena equipe com um orçamento baixo. Apesar da oposição da velha guarda, a mídia, fãs e o próprio gerente de campo, Beane – com a ajuda de um economista jovem, formado em Yale – cria uma lista de desajustados... e acaba mudando para sempre o modo como o baseball é jogado.",https://image.tmdb.org/t/p/w500/kNloN3TqTBDd1Fcl980LzpWDhzY.jpg,https://www.youtube.com/watch?v=BumI-Yh0P1M,18
5149,Pânico na Floresta 4: Origens Sangrentas,Declan O'Brien,5.7,Terror,2011,Inglês,Um grupo de jovens esquiadores consegue encontrar abrigo durante uma violenta nevasca. O que eles não sabem é que o lugar em que estão se refugiando é um antigo hospital psiquiátrico que não está tão abandonado quanto parece.,https://image.tmdb.org/t/p/w500/aMBWDYLYFOHYp98HkHyqCOhzGQ9.jpg,https://www.youtube.com/watch?v=DAcxmfTNCLs,11
5150,Imortais,Tarsem Singh,6.0,Fantasia,2011,Inglês,"O impiedoso rei Hyperion busca o arco de Épiro para dominar o mundo e destruir os deuses. O único que pode detê-lo é Theseus, um corajoso jovem escolhido por Zeus. Com a ajuda da sacerdotisa Phaedra, ele comandará essa batalha épica.",https://image.tmdb.org/t/p/w500/d6AAE8SUJR6PEPkiQHtBPPLqQDe.jpg,https://www.youtube.com/watch?v=pE3yR8bZ1pY,18
5151,Amizade Colorida,Will Gluck,6.7,Romance,2011,Inglês,"Dylan não quer mais nada com relacionamentos. Jamie resolve parar de comprar a ideia de amor verdadeiro dada pelos clichês de Hollywood. Quando os dois tornam-se amigos, resolvem tentar algo novo e aproveitam de atração mútua, porém, sem nenhuma conexão emocional. Apenas prazer físico. Parece ser algo bem fácil para dois adultos, certo? Nem tanto. Logo, eles percebem que estereótipos cômicos e românticos tem razão para existir.",https://image.tmdb.org/t/p/w500/SMQJit9clFpQJJHFp41LYJjBMq.jpg,https://www.youtube.com/watch?v=zaYCsEf7sqE,13
