Nome do filme,Diretor,Avaliação,Número de votos,Sinopse,Gênero,Ano de lançamento,Língua,Link para a capa,Trailer,Duração
A Garota Dinamarquesa,Tom Hooper,7.568,5798,"Na Copenhague de 1926, os artistas Einar e Gerda Wegener se casam. Gerda então decide vestir Einar de mulher para pintá-lo. Einar começa a mudar sua aparência, transformando-se em uma mulher, e passa a se chamar de Lili Elbe. Com o apoio, ainda que conturbado, da esposa, um Einar deprimido passa por uma das primeiras cirurgias de mudança de sexo da história para tentar se transformar por completo em Lili e recuperar o gosto pela vida.",Drama,2015,en,https://image.tmdb.org/t/p/w500/656mtTYVaon6VFQzRz0nBcEdbbE.jpg,https://www.youtube.com/watch?v=vjq2FgjpXow,119
Belas e Perseguidas,Anne Fletcher,5.732,1632,"Designada para escoltar uma importante testemunha (Sofia Vergara) até Dallas, uma policial (Reese Witherspoon) se vê em uma fuga desenfreada junto com sua companheira de viagem após se envolver em um acidente. Dotadas de personalidades opostas, elas unem forças para escapar dos bandidos e da própria polícia.",Ação,2015,en,https://image.tmdb.org/t/p/w500/yXvfvw7tdnEyFLkyKlBz3OIqDqa.jpg,,87
Decisão de Risco,Gavin Hood,7.007,1609,"O encontro de três perigosos terroristas em Nairobi, no Quênia, faz com que uma elaborada operação seja coordenada diretamente da Inglaterra. É lá que a coronel Katherine Powell e o general Frank Benson acompanham os movimentos dos alvos, através de um avião-drone. Inicialmente a operação seria para capturá-los, mas a descoberta de dois homens-bomba faz com que o objetivo mude para eliminá-los a qualquer custo. Inicia então um debate interno, envolvendo o lado militar e também o político, sobre como agir causando o mínimo possível de danos colaterais.",Drama,2015,en,https://image.tmdb.org/t/p/w500/vX3WyIN0Sc2TcnbaQCc7Bm7WBZ6.jpg,https://www.youtube.com/watch?v=pHnHN2w_k3E,102
Os 6 Ridículos,Frank Coraci,5.202,1436,"A viagem do pai fora-da-lei leva Tommy ""Faca Branca"" e os seus cinco irmãos a saírem de casa e vaguear pelo Velho Oeste. The Ridiculous 6 é um filme de comédia de faroeste de 2015, dirigido por Frank Coraci e escrito por Tim Herlihy e Adam Sandler. O filme é uma sátira aos filmes de faroeste como o clássico de 1960, Sete Homens e um Destino.",Faroeste,2015,en,https://image.tmdb.org/t/p/w500/kPc80jywR5Nm2KIQjkY5i4VXSx4.jpg,,119
O Rapaz e o Monstro,細田守,7.945,1509,"Uma história de amizade entre Kyuta, um menino solitário que vive em Shibuya e Kumatetsu, uma sobrenatural fera de Jutengai, que vive isolado um mundo imaginário. Um dia, Kyauta foge para o mundo imaginário e quando ele procura por um caminho de volta conhece Kumatetsu, que se torna o seu guia espiritual. O encontro deles lidera uma grande aventura que está por vir.",Ação,2015,ja,https://image.tmdb.org/t/p/w500/o3KuY5C8RWQ8BpAqqTbwi7hRtPZ.jpg,,119
Quando Te Conheci,Drake Doremus,6.117,1389,"Silas vive em uma sociedade onde seus habitantes foram geneticamente concebidos para não ter emoções. Porém, uma doença passa a ameaçar a todos, ativando sentimentos em suas vítimas que são excluídas do resto da sociedade. Silas é infectado passando a ter sentimentos que precisam ser escondidos, o que torna-se quase impossível. Ao conhecer Nia, imediatamente se apaixona por ela e descobre que ela também foi infectada. Quando o governo anuncia que a cura para a síndrome foi encontrada, eles percebem que estão em grande risco e precisam fugir.",Drama,2015,en,https://image.tmdb.org/t/p/w500/dmWSNfv4fMsjpdhpKo1pLeL9wLB.jpg,,102
Um Homem Chamado Ove,Hannes Holm,7.612,1199,"Ove é um mal-humorado de 59 anos de idade que foi, há anos, colocado como presidente da associação do condomínio e mantém o bairro com punho de ferro. Quando a grávida Parvaneh e sua família se mudam no terreno ao lado da casa de Ove, surge uma amizade inesperada. A comédia dramática sobre amizade inesperada, o amor e a importância de cercar-se com as ferramentas adequadas.",Comédia,2015,sv,https://image.tmdb.org/t/p/w500/jVjzXlyXAmm5K4qD3u5BwK80hpQ.jpg,,116
O Durão,Etan Cohen,6.032,2750,"James, é um rico empresário que foi condenado por um crime que ele não cometeu. Com 30 dias restantes para colocar seus negócios em ordem, ele pede ajuda a Darnell, um homem que lava o seu carro, e que pode ajudá-lo a se preparar para a prisão.",Comédia,2015,en,https://image.tmdb.org/t/p/w500/cx7KlVrCUYQdRztKNB5bc4cQhNn.jpg,,100
No Coração do Mar,Ron Howard,6.756,4167,"No inverno de 1820, Essex, um navio baleeiro de Nova Inglaterra, foi atacado por algo inacreditável: uma baleia com um tamanho e determinação gigantescas e um sentido de vingança praticamente humano. Adaptação da obra de Nathaniel Philbrick, este filme narra as lancinantes consequências deste terrível encontro, com a tripulação a ser levada ao seu limite e forçada a fazer o impensável para sobreviver. Enfrentando tempestades, fome, pânico e o desespero, os homens vão colocar em causa a suas crenças mais profundas, desde o valor real das suas vidas à moralidade do seu ofício, enquanto o capitão procura uma saída no mar imenso e o imediato Owen Chase, uma maneira de destruir a gigantesca baleia.",Thriller,2015,en,https://image.tmdb.org/t/p/w500/v0f6zLv2TwhscRFDRnbcw8McBeI.jpg,,122
O Presente,Joel Edgerton,6.692,3281,"Simon e Robyn casaram há pouco tempo e estão muito felizes até o dia em que ele reencontra Gordo, um colega de escola. Um segredo do passado dos dois vem à tona e Robyn se sente cada vez mais insegura perto do companheiro.",Thriller,2015,en,https://image.tmdb.org/t/p/w500/juVqhrqmq3APmkVZDex8vMq1KZD.jpg,,108
A Entidade 2,Ciarán Foy,5.882,2168,"Courtney, uma jovem mãe solteira e superprotetora de dois gêmeos de 9 anos, se muda com os filhos para uma casa em uma área rural de uma pequena cidade. Logo, ela descobre que o local foi palco de estranhos acontecimentos e que sua família está marcada para morrer.",Terror,2015,en,https://image.tmdb.org/t/p/w500/1nKrDcCzDG5LLamYb3dWWenE92L.jpg,https://www.youtube.com/watch?v=XBm81XCw2Uo,97
A História Verdadeira,Rupert Goold,6.256,1997,"Baseado em fatos reais, o densorado jornalista do New York Times Michael Finkel (Jonah Hill) encontra Christian Longo (James Franco), um criminoso presente na lista dos mais procurados do FBI e que viveu fora dos Estados Unidos por muitos anos usando o nome de Finkel. Baseado nas memórias do próprio Michael Finkel. Uma investigação longa que engloba assassinato, amor, engano e redenção.",Crime,2015,en,https://image.tmdb.org/t/p/w500/yhWW2Q7txmEpC0XxoUMAK8Ynnst.jpg,,99
Amor e Revolução,Florian Gallenberger,7.254,1913,"Chile, 1973. Em meio ao golpe de estado que derrubou o presidente eleito Salvador Allende e possibilitou a ascensão do ditador Augusto Pinochet, as massas estão nas ruas protestando, entre eles um casal alemão, Lena e Daniel. Quando o rapaz é levado pela polícia secreta de Pinochet, Lena procura por ele e descobre que seu amado está em um lugar chamado Colonia Dignidad, uma suposta missão de caridade dirigida por um pregador, só que na verdade é uma prisão de onde ninguém nunca escapou. A fim de encontrar Daniel, a moça decide se juntar ao culto religioso da Colonia.",Drama,2015,en,https://image.tmdb.org/t/p/w500/cCRZzRIlmtg6xFPwSWQy0dFiEQs.jpg,https://www.youtube.com/watch?v=a_ovUhZAWWw,106
Sede de Vingança,Fouad Mikati,6.137,1217,"“Return to Sender” narra a história de uma enfermeira que é brutalmente estuprada por um homem misterioso (Shiloh Fernandez). Após sua prisão, ela começa a enviar cartas para ele na prisão, mas todas são devolvidas. Determinada a confrontá-lo, ela então começa a visitá-lo regularmente na prisão e aparentemente, faz amizade com ele, contra a vontade de seu pai (Nick Nolte). Incapaz de compreender as intenções de sua filha, ele teme pela segurança dela quando o seu agressor for liberado da prisão.",Drama,2015,en,https://image.tmdb.org/t/p/w500/ws1teH5HrnDBzKn7xYq45RR9hsG.jpg,,100
A Travessia,Robert Zemeckis,6.993,3227,"A história real do equilibrista Philippe Petit, famoso por atravessar as Torres Gêmeas usando apenas um cabo. Mesmo sem ter autorização legal para a arriscada aventura, ele reuniu um grupo de assistentes internacionais e contou com a ajuda de um mentor para bolar o plano, que sofreu diversos obstáculos poder ser finalmente executado. A travessia ocorreu na ilegalidade em 7 de agosto de 1974 e ganhou destaque no mundo inteiro.",História,2015,en,https://image.tmdb.org/t/p/w500/8F78yefPAMVuIxYosXby3GfPsiK.jpg,https://www.youtube.com/watch?v=N9pFKbg39Q8,123
Um Homem Entre Gigantes,Peter Landesman,7.089,2596,"Dr. Bennet Omalu (Will Smith), neuropatologista forense, diagnostica um severo trauma cerebral em um jogador de futebol americano, e investigando o assunto ele descobre se tratar de um mal comum entre os profissionais do esporte. Determinado a reverter o quadro e expor para o mundo a grave situação, ele trava uma guerra contra a poderosa NFL.",Drama,2015,en,https://image.tmdb.org/t/p/w500/n8dQeUiQPs46U9nRSJdMsiXth69.jpg,,123
Dope: Um Deslize Perigoso,Rick Famuyiwa,7.062,1496,"Malcolm Adecombi (Shameik Moore) é um nerd que vive em um bairro violento em Los Angeles e se desdobra entre provas finais, admissões acadêmicas, audições de clássicos do hip-hop e ensaios de sua banda de rock. Certa noite comparece a uma festa e, após uma confusão, volta para casa com a mochila cheia de drogas, o que o leva a arriscar novas maneiras de se dar bem.",Crime,2015,en,https://image.tmdb.org/t/p/w500/3iS58y1wz2JVJ57HnI9D92fsYYh.jpg,,103
Escola de Espiões,Kyle Newman,5.736,1063,"16 anos de idade, Megan Walsh é uma jovem agente de operações especiais, treinada com os melhores. Mas cansada desta vida, finge a própria morte para recomeçar. Com uma identidade secreta, ela se matricula como aluna de uma pequena escola, mas sua antiga chefe desconfia do golpe e decide investigar o caso. Ela aprende rapidamente que sobreviver as águas traiçoeiras do ensino médio é mais desafiador do que espionagem internacional.",Ação,2015,en,https://image.tmdb.org/t/p/w500/tFe8SrBgrQ0Sl9s5tr26QElprTc.jpg,,98
A Juventude,Paolo Sorrentino,6.901,2092,"Fred (Michael Caine) e Mick (Harvey Keitel), dois velhos amigos com quase 80 anos de idade cada, estão passando as férias em um luxuoso hotel. Fred é um compositor e maestro aposentado e Mick é um cineasta em atividade. Juntos, os dois passam a se recordar de suas paixões da infância e juventude. Enquanto Mick luta para finalizar o roteiro daquele que ele acha que será seu último grande filme, Fred não tem a mínima vontade de voltar à música. Entretanto, muita coisa pode mudar.",Comédia,2015,it,https://image.tmdb.org/t/p/w500/crra1ak4qRXPfMoHuhQRfxlmOFD.jpg,,124
American Ultra: Armados e Alucinados,Nima Nourizadeh,6.093,2808,"Jesse vai interpretar um desmotivado drogado chamado Mike, que mora com sua namorada Phoebe (Stewart), em uma pequena cidade. Uma noite, suas vidas tomam um rumo inesperado quando o passado de Mike volta para assombrá-lo, e ele se torna o alvo de uma operação do governo feita para mata-lo.",Ação,2015,en,https://image.tmdb.org/t/p/w500/doA2dKpvsEAfv6YBJnnq4fNZJae.jpg,https://www.youtube.com/watch?v=XAbu0m08bXw,96
Victor Frankenstein,Paul McGuigan,5.949,2158,"Um ousado cientista, Victor Frankienstein e seu fiel assistente Igor dividem o sonho de ajudar humanidade através de uma pesquisa sobre imortalidade. Mas quando o experimento de Victor vai além do esperado, sua obsessão pelo tema tem consequências perturbadoras. Agora apenas Igor pode trazer seu amigo de volta desse estado de loucura e salvá-lo de sua monstruosa criação.",Drama,2015,en,https://image.tmdb.org/t/p/w500/zm1eagTUyKKytwRAdGe5X71jE8I.jpg,https://www.youtube.com/watch?v=FCX4UQ19PTs,109
Maggie - A Transformação,Henry Hobson,5.385,1606,"Maggie é uma adolescente que vive numa pequena cidade americana e acaba sendo contaminada por um zumbi. Mas sua transformação demora seis meses para se completar. Mesmo assim, seu pai decide continuar ao seu lado, enquanto ela deve se acostumar à sua nova personalidade monstruosa.",Terror,2015,en,https://image.tmdb.org/t/p/w500/2Qusc8k4d2UbryDu1lIJQqcHk3Y.jpg,,95
Perseguindo Abbott,James McTeigue,5.666,1028,"Uma funcionária da embaixada americana em Londres (Milla Jovovich) é encarregada de impedir um ataque terrorista em Nova York. Assim, ela é colocada no meio da ação quando uma bomba detona. Sendo acusada do crime, ela busca o verdadeiro responsável (Pierce Brosnan) para se livrar das acusações e prevenir um próximo ataque às vésperas do Ano Novo.",Ação,2015,en,https://image.tmdb.org/t/p/w500/cFPHliE07qqmy8pNZ8TGyZiFD7I.jpg,,96
Ele Está de Volta,David Wnendt,6.774,1822,"Adolf Hitler desperta no mesmo local em que ficava o seu bunker há 70 anos, mas vira um fenômeno da mídia ao ser confundido com um comediante.",Comédia,2015,de,https://image.tmdb.org/t/p/w500/6yhZMpF53MRq2hfBM8Tg9upsQ2p.jpg,,116
O Dono do Jogo,Edward Zwick,6.742,981,"Os soviéticos eram considerados os reis do xadrez e Boris Spassky (Liev Schreiber) era tido como invencível. Mas eis que Bobby Fischer (Tobey Maguire), jovem fenômeno norte-americano, o desafia no Campeonato Mundial de 1972, em plena Guerra Fria. EUA e URSS se enfrentam no tabuleiro em Reykjavík, capital da Islândia, e apenas um enxadrista sairá vencedor.",Thriller,2015,en,https://image.tmdb.org/t/p/w500/5vcLstd2hYn0XhyuEKaPbBZAqSh.jpg,,115
Segurança de Shopping 2,Andy Fickman,5.161,1595,"Nesta sequência, o segurança Paul Blart (Kevin James) é contratado para trabalhar em um importante evento de arte na cidade de Las Vegas. Os colegas e os profissionais do cassino duvidam das competências dele, mas logo Blart poderá comprovar as suas capacidades contra um grupo de ladrões de obras de arte.",Ação,2015,en,https://image.tmdb.org/t/p/w500/dJ52hQePdIAUVcDEIMmeTUr4vhY.jpg,https://www.youtube.com/watch?v=hvEKRUjQQmc,94
D.U.F.F.,Ari Sandel,6.772,4388,"A percepção que Bianca tinha sobre sua vida social desmorona quando descobre que é considerada a mais feia do seu grupo de amigas. Decidida a mudar sua imagem, recorre aos conselhos de Wesley, um atraente esportista de sua escola.",Romance,2015,en,https://image.tmdb.org/t/p/w500/9dzuS72mJx3jaN6LgGtOwsiRKuK.jpg,,101
Cidades de Papel,Jake Schreier,6.2,5083,"A história é centrada em Quentin e sua enigmática vizinha e colega de escola Margo Roth Spiegelman. Ele nutre uma paixão platônica por ela. E não pensa duas vezes quando a menina invade seu quarto propondo que ele participe de um engenhoso plano de vingança. Mas, depois da noite de aventura, Margo desaparece – mas não sem deixar pistas sobre o seu paradeiro.",Mistério,2015,en,https://image.tmdb.org/t/p/w500/4th6QFCdko42nuAVK9yu2d9ikFQ.jpg,https://www.youtube.com/watch?v=efdWb_9h6aE,110
Atividade Paranormal: Dimensão Fantasma,Gregory Plotkin,5.291,1395,"Quando se muda para uma nova casa com a família, Ryan Fleege (Chris J. Murray) descobre uma caixa com dezenas de fitas cassetes de décadas atrás. Estranhamente, as imagens parecem se comunicar com os vivos. Procurando mais, Ryan encontra uma câmera diferente, capaz de registrar atividades paranormais. Com a ajuda da esposa, do irmão e da filha, ele passa a gravar fenômenos malignos que ameaçam seus entes queridos.",Terror,2015,en,https://image.tmdb.org/t/p/w500/iUV4um31NFMyZwwpm6dEmd3RVON.jpg,,87
"Shaun, o Carneiro: O Filme",Mark Burton,6.956,1415,"Shaun é um carneiro que, um belo dia, resolve tirar um dia de folga com os outros animais, para sair da rotina da fazenda. Só que, acidentalmente, ele acaba mandando o carinhoso fazendeiro para a cidade grande, onde o homem perde a memória. Os animais, então, comandados por shaun, vão aprontar altas confusões no caos urbano para trazer o dono de volta para casa.",Família,2015,en,https://image.tmdb.org/t/p/w500/I7LCUjD6X7ijWwIsIOjgdIMtoF.jpg,https://www.youtube.com/watch?v=eASi5xkj0Dg,85
Doce Veneno,Jean-François Richet,5.828,1045,"Pierre e Jacques, amigos que viajam para o litoral da França depois que o primeiro se divorcia. O problema é que cada um leva sua filha adolescente e Antoine acaba tendo um caso com a filha do companheiro. Enquanto ela quer contar a Laurent sobre o relacionamento, o amigo insiste o contrário e a jovem acaba não mencionando o seu nome, levando o pai a buscar quem é o homem que está com sua filha.",Drama,2015,fr,https://image.tmdb.org/t/p/w500/fKLFWoscovufu4nCgkFDbPJc4wC.jpg,https://www.youtube.com/watch?v=FfjbVEcArAc,105
