Nome do filme,Diretor,Avaliação,Número de votos,Sinopse,Gênero,Ano de lançamento,Língua,Link para a capa,Trailer,Duração
007 Marcado para a Morte,John Glen,6.526,1836,"Georgi Koskov (Jeroen Krabbé), um general dissidente da União Soviética, escapa da Cortina de Ferro com a ajuda de James Bond (Timothy Dalton), mas logo é recapturado através de uma sensacional missão de resgate, que transforma o Serviço Secreto Inglês em uma grande chacota. A partir de então, 007 assume o caso e vê fatos surpreendentes ao conhecer Kara Milovy (Maryam d'Abo), uma violoncelista tcheca com quem se envolve. Bond acaba descobrindo uma grande trama ligada a Brad Whitaker (Joe Don Baker), um grande comerciante de armamento bélico.",Ação,1987,en,https://image.tmdb.org/t/p/w500/x0pqZMotd2S4JknksLkK8red6Zh.jpg,https://www.youtube.com/watch?v=loaLhGklk_g,130
Hellraiser: Renascido do Inferno,Clive Barker,6.9,2637,"Larry e Julia mudam-se para uma velha casa. Lá, descobrem uma horrível criatura, que na verdade é Frank, meio-irmão de Larry e antigo amante de Julia. Frank perdeu seu corpo humano para os Cenobites, um trio de repulsivos demônios. Uma gota de sangue desperta Frank, que força sua antiga namorada a trazer vítimas para que ele possa novamente reconstituir seu corpo.",Terror,1987,en,https://image.tmdb.org/t/p/w500/77Jj3lwYCnI16yNPheHx6LwbKqZ.jpg,https://www.youtube.com/watch?v=YM5AUFTtP5c,90
Falcão: O Campeão dos Campeões,Menahem Golan,6.439,1719,"Quando descobre que sua ex-mulher sofre de uma doença incurável, Lincoln Hawk, caminhoneiro e ex-lutador, tenta reconquistar o amor do filho do casal, educado em um colégio militar, e fortemente influenciado pelo avô materno. Para poder ficar com a guarda do filho, ele participará de um campeonato mundial de queda de braço para ganhar dinheiro suficiente para criá-lo.",Ação,1987,en,https://image.tmdb.org/t/p/w500/uEf1CrF8sH3vSXbYIggoinf48ch.jpg,https://www.youtube.com/watch?v=shgHFdIpxEs,93
Uma Noite Alucinante 2,Sam Raimi,7.545,3224,"Ash leva sua namorada Linda até uma casa abandonada, onde encontra uma fita de áudio abandonada por um professor. Ash coloca a fita para tocar, ouvindo citações do livro dos mortos. Os encantamentos despertam as forças do mal na floresta ao lado, que transformam Linda em um monstruoso Deadite. O objetivo é fazer o mesmo com Ash, mas ele recebe a ajuda da filha do professor, de um mecânico que trabalhava com ele e sua namorada.",Terror,1987,en,https://image.tmdb.org/t/p/w500/gnaDXTfRlTrQ5gYhpEFJKlGuNmA.jpg,https://www.youtube.com/watch?v=ncqeVU7HvfY,84
Feitiço da Lua,Norman Jewison,6.9,990,"Loretta Castorini, uma contadora do Brooklyn com seus 30 e tantos anos, cujo marido morreu há vários anos em um acidente de ônibus, decide que é hora de se casar novamente. Então, ela aceita a proposta de um agradável, companheiro de meia idade chamado Johnny Cammareri. Loretta está convencida de seu primeiro casamento foi amaldiçoado porque ela e o marido haviam se casado na Câmara Municipal. Então ela está determinada a fazer as coisas direito desta vez, mesmo quando admite para sua mãe, Rose, que não está realmente apaixonada por Johnny. Ao que Rose responde: ""Bom. Quando você o amar, ele vai deixá-la louca, porque eles sabem que podem"". Rose fala por triste experiência, ela suspeita que seu marido, Cosmo, está traindo. Loretta está convencida de que casar com Johnny é a coisa certa a fazer. Até que ela conhece o irmão mais novo Ronny, que trabalha nos fornos em uma padaria do bairro e é mal-humorado e apaixonado. Então surgem as complicações dignas de uma ópera cômica.",Comédia,1987,en,https://image.tmdb.org/t/p/w500/ablr2IqIxnK6UpNh3ori1Lsr4xM.jpg,https://www.youtube.com/watch?v=MN3sPq9RJKM,102
O Sobrevivente,Paul Michael Glaser,6.541,2459,"No ano de 2017, os Estados Unidos passam por um regime totalitário em que cada pessoa perdeu toda sua liberdade pessoal. Livros são queimados, discos destruídos e escolas fechadas. A única diversão do povo é a TV, e o programa mais popular é um cruel jogo em que o único prêmio é a sobrevivência. No meio desse caos, um homem é culpado de um crime que não cometeu, assim sua sentença é ou ir para a cadeia, ou entrar para o jogo, que o deixa constantemente entre a vida e a morte.",Ação,1987,en,https://image.tmdb.org/t/p/w500/22yS21U9ycuoX9SUPmoEm7i7XRb.jpg,https://www.youtube.com/watch?v=xvN5F0OtGTI,101
Atração Fatal,Adrian Lyne,6.8,1560,"Aproveitando o fato de Beth Gallagher, sua mulher, estar viajando Dan Gallagher, um advogado, tem um rápido caso com Alex Forrest, uma executiva que demostra ser desequilibrada emocionalmente e até mesmo perigosa, quando decide fazer parte da vida dele custe o que custar.",Thriller,1987,en,https://image.tmdb.org/t/p/w500/tSfJwVpXW1QqUV4ldAQScv5gmjj.jpg,https://www.youtube.com/watch?v=gYM_SJsyr3c,119
Um Tira da Pesada 2,Tony Scott,6.517,2619,"Detroit voltou a ser a área de atuação do detetive Axel Foley, que investiga um esquema de cartões de crédito falsos. Ele interrompe esta missão ao saber pelo noticiário da TV que Andrew Bogomil, um detetive que atua em Beverly Hills, foi baleado. Assim Axel ruma para lá, pois já tinham trabalhado juntos em um caso. Lá ele se reencontra com a filha de Andrew, Jan, e com os detetives William ""Billy"" Rosewood e John Taggart, que eram subordinados de Andrew. Novamente Axel investiga com John e Billy uma onda de assaltos bem planejados, que está sendo conhecida como ""crimes do alfabeto"".",Ação,1987,en,https://image.tmdb.org/t/p/w500/6GNeRazaEV0TrfnIgaMOrLYrjfx.jpg,https://www.youtube.com/watch?v=vCabtyGuTwk,103
Wall Street: Poder e Cobiça,Oliver Stone,7.167,2102,"Bud Fox é um jovem ambicioso que trabalha no mercado de ações. Ele fará de tudo para chamar a atenção do bilionário Gordon Gekko, abandonando qualquer escrúpulo e ética para enriquecer. Mas ele irá aprender que com o sucesso vêm grandes riscos.",Crime,1987,en,https://image.tmdb.org/t/p/w500/yVToLz4m0rwj7wNvDlpMZSLTTQl.jpg,https://www.youtube.com/watch?v=NtTkHu8R2_Q,126
O Último Imperador,Bernardo Bertolucci,7.607,1743,"A saga de Pu Yi, o último imperador da China, que foi declarado imperador com apenas três anos e viveu enclausurado na Cidade Proibida até ser deposto pelo governo revolucionário, enfrentando então o mundo pela primeira vez quando tinha 24 anos. Neste período se tornou um playboy, mas logo teria um papel político quando se tornou um pseudo-imperador da Manchúria, quando esta foi invadida pelo Japão. Aprisionado pelos soviéticos, foi devolvido à China como prisioneiro político em 1950. É exatamente neste período que o filme começa, mas logo retorna a 1908, o ano em que se tornou imperador.",Drama,1987,en,https://image.tmdb.org/t/p/w500/K1azzBrv3CnvPDWd1p5InRh63Q.jpg,https://www.youtube.com/watch?v=A4cH6g1wD5g,163
Coração Satânico,Alan Parker,7.124,1592,"Nova York, 1955. Harry Angel, um detetive particular, é contratado por Louis Cyphre, um misterioso cliente para encontrar um cantor. Entretanto, quanto mais ele se aprofunda na investigação, mais distante fica da verdade. Envolve-se com figuras estranhas, que morrem violentamente e penetra em um mundo místico, que não entende.",Terror,1987,en,https://image.tmdb.org/t/p/w500/x29lRNO7o6Vhf4SFxL3JqFoMujH.jpg,https://www.youtube.com/watch?v=0iKzekw3xn8,113
Império do Sol,Steven Spielberg,7.504,1979,"Jim Graham (Christian Bale) é um garoto de 11 anos de uma família inglesa que vive no Oriente. Jim tem um padrão de vida alto, mas de repente é separado de seus pais em virtude da China ser invadida pelo Japão. Isto o força a se defender e o obriga a crescer, tornando-se então um sobrevivente em um campo de concentração com rígidas regras.",Drama,1987,en,https://image.tmdb.org/t/p/w500/v16AWhkzV97RSlhPbixTKJ18qsB.jpg,https://www.youtube.com/watch?v=i_WiDVA1kLY,152
Superman IV: Em Busca da Paz,Sidney J. Furie,4.58,1290,"Lex Luthor desenvolve um homem com a mesma estrutura molecular de Superman, portanto, com os mesmos poderes. A criatura está programada para destruir o Homem de Aço e, quando o duelo tem início, o confronto se torna uma grande ameaça à paz mundial.",Ação,1987,en,https://image.tmdb.org/t/p/w500/rUBLocsfASNbVC2RueRGp1IPrmO.jpg,https://www.youtube.com/watch?v=jwuB2ub5aek,89
Antes Só do que Mal Acompanhado,John Hughes,7.251,1998,"Um irritável executivo de marketing, Neal Page, está voltando para casa em Chicago para o Dia de Ação de Graças, quando uma série de atrasos o forçam a viajar com um vendedor de cortinas de chuveiro bem-intencionado, mas arrogante, Del Griffith.",Comédia,1987,en,https://image.tmdb.org/t/p/w500/ulMbGa8XEz0zMXkDkIX4PN3a51.jpg,https://www.youtube.com/watch?v=3FnjIeu1z88,93
As Bruxas de Eastwick,George Miller,6.548,1440,"Em uma pequena e conservadora cidade da Nova Inglaterra, Alexandra Medford (Cher), Jane Spofford (Susan Sarandon) e Sukie Ridgemont (Michelle Pfeiffer), entediadas com a vida que levam, se reúnem todas as quintas-feiras para tomarem drinques e conversarem sobre vários assuntos. O principal deles é um homem ideal e, sem querer, invocam Daryl Van Horne (Jack Nicholson), um ricaço misterioso e carismático que se muda para a localidade e se envolve com as três, satisfazendo os desejos delas, mas criando uma guerra dos sexos com consequências inesperadas.",Comédia,1987,en,https://image.tmdb.org/t/p/w500/pRCBlOxsExSihUS6qIzqE82WjnC.jpg,https://www.youtube.com/watch?v=mLs1y_KSTKk,118
Arizona Nunca Mais,Joel Coen,7.056,2164,"Casado com a policial Edwina, H.I. McDonnough descobre que os dois não podem engravidar. Já em desespero, sem conseguir uma adoção, o casal resolve raptar um dos bebês de Nathan Arizona, mas logo aprende que criar filhos não é missão para os fracos.",Comédia,1987,en,https://image.tmdb.org/t/p/w500/b0YuT50odGkaIH4TozEiQ53x5E1.jpg,https://www.youtube.com/watch?v=OjWu8i6eMZo,94
Viagem Insólita,Joe Dante,6.823,1280,"Jack Putter se sente muito bem hoje, pelo menos para um hipocondríaco. Mas algo novo está acontecendo, ele começa a ouvir vozes. ""Estou possuído!"", ele diz. A voz que Jack ouve é do piloto da Marinha Tuck Pendleton que foi submetido a uma miniaturização, para um projeto secreto, e acidentalmente injetado em Jack. Antes que possa dizer alguma coisa seu improvável companheiro realizará a mais incrível fuga da sua vida.",Ação,1987,en,https://image.tmdb.org/t/p/w500/4OGOyx3D86UvQr4drIpNzjlNlfr.jpg,https://www.youtube.com/watch?v=O0l9M280Tgg,120
Loucademia de Polícia 4: O Cidadão se Defende,Jim Drake,5.517,1186,"Um novo grupo de recrutas chega à Academia de Polícia e desta vez eles são voluntários civis, que aderiram ao plano ""O cidadão se defende"", do Comandante Lassard. Mas apesar de ter apoio governamental, o Capitão Harris está determinado em ver o plano fracassar, pois crê que os policiais podem perder seus empregos depois de algum tempo.",Comédia,1987,en,https://image.tmdb.org/t/p/w500/lBkIktnJGKHIQLHRa8V7ByKJscA.jpg,https://www.youtube.com/watch?v=tAxw0RZT9C0,88
Tubarão 4: A Vingança,Joseph Sargent,4.07,1077,"Mais uma vez a paz da cidade de Amity e as vidas da família Brody são sacudidas por um tubarão sedento de sangue, neste extraordinário suspense, sequência do clássico original de terror. A agora viúva Ellen Brody está revivendo os horrores do passado quando um enorme tubarão tira a vida de seu filho. Aterrorizada, ela viaja para as Bahamas, onde é acolhida pelo piloto Michael Caine. Mas o terror das profundezas retorna, e Ellen terá que se preparar para um confronto de vida ou morte.",Aventura,1987,en,https://image.tmdb.org/t/p/w500/rbWaX7V6nyY0BowqPbQGNApmNoI.jpg,https://www.youtube.com/watch?v=opiCMIN3PNg,89
Asas do Desejo,Wim Wenders,7.8,1372,Um anjo que observa a cidade dividida de Berlim deseja se tornar um humano mortal quando se apaixona por uma bela trapezista francesa.,Drama,1987,de,https://image.tmdb.org/t/p/w500/AOVUasq9kPPNiHlAL0KJVQ7TWb.jpg,https://www.youtube.com/watch?v=7IcV360yiRg,127
"Bom Dia, Vietnã",Barry Levinson,7.31,2810,"Convocado pelo exército para transmitir um programa de rádio, Cronauer acaba com a caretice das ondas pasteurizadas da rádio, com suas piadas e os últimos sucessos musicais da América. Os soldados o veneram enquanto as altas patentes o consideram um ultraje.",Comédia,1987,en,https://image.tmdb.org/t/p/w500/nCGK7GwtjCu2gvdfyvxLX3JkxE9.jpg,https://www.youtube.com/watch?v=KUX4hF7UM9o,121
A Hora do Pesadelo 3: Os Guerreiros dos Sonhos,Chuck Russell,6.669,1850,"Os últimos dos garotos da Rua Elm agora estão num hospital psiquiátrico, onde Freddy assombra seus sonhos com horrores indescritíveis. Sua única esperança é a pesquisadora do sono e igualmente sobrevivente de Freddy, Nancy Thompson. É ela quem vai os ajudar a lutar contra o psicopata sobrenatural em seu próprio território infernal.",Terror,1987,en,https://image.tmdb.org/t/p/w500/rl1Iuzu2Vntz86mTHJ5BF0SAty.jpg,https://www.youtube.com/watch?v=crhxH01UOXc,96
Príncipe das Sombras,John Carpenter,6.773,1045,"Uma equipe de pesquisa encontra um cilindro misterioso em uma igreja deserta. Se aberto, pode significar o fim do mundo.",Terror,1987,en,https://image.tmdb.org/t/p/w500/tYWxM7dwRYt1uB4PABXeZRr31mM.jpg,https://www.youtube.com/watch?v=PkBSEWy8WfY,102
Três Solteirões e um Bebê,Leonard Nimoy,6.199,1018,"Peter, Michael e Jack são três amigos solteirões e bem-sucedidos que dividem um apartamento e dedicam grande parte do tempo livre para se divertir com um time interminável de namoradas. Um dia, um bebê é deixado na porta do apartamento deles, com um bilhete da mãe dizendo não ter condições de cuidar da filha no momento. Acontece que o pai é Jack, ator e que está no momento filmando na Turquia. Após o choque inicial, os outros dois resolvem cuidar da criança e causam muitas confusões.",Comédia,1987,en,https://image.tmdb.org/t/p/w500/iC1YEjWyh54a7xQuw1SuMfpXF8P.jpg,https://www.youtube.com/watch?v=ohBNZZKmtnw,102
Meu Amigo Totoro,Hayao Miyazaki,8.07,8234,"Duas irmãs se mudam para o campo com o pai para ficarem mais próximas da mãe hospitalizada e descobrem que as árvores ao redor são habitadas por Totoros, espíritos mágicos da floresta. Quando a mais nova foge de casa, a irmã mais velha busca a ajuda dos espíritos para encontrá-la.",Fantasia,1988,ja,https://image.tmdb.org/t/p/w500/ub3oHcMlMgjNMdAeeJonMTZ8som.jpg,https://www.youtube.com/watch?v=92a7Hj0ijLs,87
Os Fantasmas se Divertem,Tim Burton,7.373,7894,"O casarão de uma dupla de fantasmas super atrapalhados foi invadido por novaiorquinos sofisticados. Para espantá-los, eles contratam um profissional: um fantasma especialista em assustar humanos, que vai tentar de tudo - adotar formas estranhas, armar ciladas e engraçadíssimas armadilhas.",Fantasia,1988,en,https://image.tmdb.org/t/p/w500/sExYY9KG2BfP0OiiaVRGKfsasdb.jpg,https://www.youtube.com/watch?v=BTaSSuPUN5E,92
Duro de Matar,John McTiernan,7.799,11496,"O policial de Nova York John McClane está visitando sua família no Natal. Ele participa de uma confraternização de fim de ano na sede da empresa japonesa em que a esposa trabalha. A festa é interrompida por terroristas que invadem o edifício de luxo. McClane não demora a perceber que não há ninguém para salvá-los, a não ser ele próprio.",Ação,1988,en,https://image.tmdb.org/t/p/w500/jcAU1PXB4Dg0NP3uY2XEwO9rNsi.jpg,https://www.youtube.com/watch?v=jaJuwKCmJbY,132
Um Príncipe em Nova York,John Landis,6.882,4456,"Akeem (Eddie Murphy), o príncipe herdeiro de Zamunda, África, se rebela contra o casamento arranjando por seu pai, o rei Jaffe Joffer (James Earl Jones), que concorda que o filho viaje pelo mundo por 40 dias. Assim, Akeem vai para Nova York, se passando por um pobre estudante para encontrar uma noiva que o ame pelo o que ele é, não por sua posição. Vai trabalhar em uma lanchonete e sente-se atraído por Lisa (Shari Hadley), a filha do seu patrão, Cleo McDowell (John Amos), que é interesseiro e atrapalha o romance, pois quer um bom partido para a filha, sem imaginar quem é na verdade seu funcionário. Akeem viajou com Semmi (Arsenio Hall), seu melhor amigo, que não gosta de se passar por pobre e faz gastos e toma atitudes que podem revelar a identidade de Akeem.",Comédia,1988,en,https://image.tmdb.org/t/p/w500/i4PD8EddMJK23gQbANYdCwQeJaE.jpg,https://www.youtube.com/watch?v=KFroCRDXw5E,116
Rain Man,Barry Levinson,7.754,6559,"Charlie (Tom Cruise), um jovem yuppie, fica sabendo que seu pai faleceu. Eles nunca se deram bem e não se viam há vários anos, mas ele vai ao enterro e, ao cuidar do testamento, descobre que herdou um Buick 1949 e algumas roseiras premiadas, enquanto um ""beneficiário"" tinha herdado três milhões de dólares. Curioso em saber quem herdou a fortuna, ele descobre que foi seu irmão Raymond (Dustin Hoffman), cuja existência ele desconhecia. Autista, Raymond é capaz de calcular problemas matemáticos com grande velocidade e precisão. Charlie sequestra o irmão da instituição onde ele está internado para levá-lo para Los Angeles e exigir metade do dinheiro, nem que para isto tenha que ir aos tribunais. É durante uma viagem cheia de pequenos imprevistos que os dois entenderão o significado de serem irmãos.",Drama,1988,en,https://image.tmdb.org/t/p/w500/fwVbH7LKfEieydL0xfh9rzTatU0.jpg,https://www.youtube.com/watch?v=mlNwXuHUA8I,133
